Type,SKU,Name,Short description,Description,Weight (lbs),Regular price
simple,SERF1554-105G-1-18-7-552,SERF1554-105G-1-18-7-552,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/8""-7 x 11'-6""",30.774,75.24243
simple,SERF1554-105G-1-18-7-556,SERF1554-105G-1-18-7-556,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/8""-7 x 11'-7""",30.997,75.787665
simple,SERF1554-105G-1-18-7-560,SERF1554-105G-1-18-7-560,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/8""-7 x 11'-8""",31.22,76.3329
simple,SERF1554-105G-1-18-7-564,SERF1554-105G-1-18-7-564,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/8""-7 x 11'-9""",31.443,76.878135
simple,SERF1554-105G-1-18-7-568,SERF1554-105G-1-18-7-568,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/8""-7 x 11'-10""",31.666,77.42337
simple,SERF1554-105G-1-18-7-572,SERF1554-105G-1-18-7-572,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/8""-7 x 11'-11""",31.889,77.968605
simple,SERF1554-105G-1-18-7-576,SERF1554-105G-1-18-7-576,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/8""-7 x 12'",32.112,78.51384
simple,SERF1554-105G-1-14-7-24,SERF1554-105G-1-14-7-24,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6""",1.7526,4.28364
simple,SERF1554-105G-1-14-7-28,SERF1554-105G-1-14-7-28,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7""",2.0447,4.99758
simple,SERF1554-105G-1-14-7-32,SERF1554-105G-1-14-7-32,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8""",2.3368,5.71152
simple,SERF1554-105G-1-14-7-36,SERF1554-105G-1-14-7-36,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9""",2.6289,6.42546
simple,SERF1554-105G-1-14-7-40,SERF1554-105G-1-14-7-40,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10""",2.921,7.1394
simple,SERF1554-105G-1-14-7-44,SERF1554-105G-1-14-7-44,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 11""",3.2131,7.85334
simple,SERF1554-105G-1-14-7-48,SERF1554-105G-1-14-7-48,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'",3.5052,8.56728
simple,SERF1554-105G-1-14-7-52,SERF1554-105G-1-14-7-52,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-1""",3.7973,9.28122
simple,SERF1554-105G-1-14-7-56,SERF1554-105G-1-14-7-56,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-2""",4.0894,9.99516
simple,SERF1554-105G-1-14-7-60,SERF1554-105G-1-14-7-60,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-3""",4.3815,10.7091
simple,SERF1554-105G-1-14-7-64,SERF1554-105G-1-14-7-64,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-4""",4.6736,11.42304
simple,SERF1554-105G-1-14-7-68,SERF1554-105G-1-14-7-68,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-5""",4.9657,12.13698
simple,SERF1554-105G-1-14-7-72,SERF1554-105G-1-14-7-72,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-6""",5.2578,12.85092
simple,SERF1554-105G-1-14-7-76,SERF1554-105G-1-14-7-76,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-7""",5.5499,13.56486
simple,SERF1554-105G-1-14-7-80,SERF1554-105G-1-14-7-80,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-8""",5.842,14.2788
simple,SERF1554-105G-1-14-7-84,SERF1554-105G-1-14-7-84,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-9""",6.1341,14.99274
simple,SERF1554-105G-1-14-7-88,SERF1554-105G-1-14-7-88,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-10""",6.4262,15.70668
simple,SERF1554-105G-1-14-7-92,SERF1554-105G-1-14-7-92,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 1'-11""",6.7183,16.42062
simple,SERF1554-105G-1-14-7-96,SERF1554-105G-1-14-7-96,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'",7.0104,17.13456
simple,SERF1554-105G-1-14-7-100,SERF1554-105G-1-14-7-100,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-1""",7.3025,17.8485
simple,SERF1554-105G-1-14-7-104,SERF1554-105G-1-14-7-104,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-2""",7.5946,18.56244
simple,SERF1554-105G-1-14-7-108,SERF1554-105G-1-14-7-108,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-3""",7.8867,19.27638
simple,SERF1554-105G-1-14-7-112,SERF1554-105G-1-14-7-112,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-4""",8.1788,19.99032
simple,SERF1554-105G-1-14-7-116,SERF1554-105G-1-14-7-116,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-5""",8.4709,20.70426
simple,SERF1554-105G-1-14-7-120,SERF1554-105G-1-14-7-120,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-6""",8.763,21.4182
simple,SERF1554-105G-1-14-7-124,SERF1554-105G-1-14-7-124,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-7""",9.0551,22.13214
simple,SERF1554-105G-1-14-7-128,SERF1554-105G-1-14-7-128,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-8""",9.3472,22.84608
simple,SERF1554-105G-1-14-7-132,SERF1554-105G-1-14-7-132,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-9""",9.6393,23.56002
simple,SERF1554-105G-1-14-7-136,SERF1554-105G-1-14-7-136,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-10""",9.9314,24.27396
simple,SERF1554-105G-1-14-7-140,SERF1554-105G-1-14-7-140,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 2'-11""",10.2235,24.9879
simple,SERF1554-105G-1-14-7-144,SERF1554-105G-1-14-7-144,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'",10.5156,25.70184
simple,SERF1554-105G-1-14-7-148,SERF1554-105G-1-14-7-148,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-1""",10.8077,26.41578
simple,SERF1554-105G-1-14-7-152,SERF1554-105G-1-14-7-152,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-2""",11.0998,27.12972
simple,SERF1554-105G-1-14-7-156,SERF1554-105G-1-14-7-156,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-3""",11.3919,27.84366
simple,SERF1554-105G-1-14-7-160,SERF1554-105G-1-14-7-160,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-4""",11.684,28.5576
simple,SERF1554-105G-1-14-7-164,SERF1554-105G-1-14-7-164,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-5""",11.9761,29.27154
simple,SERF1554-105G-1-14-7-168,SERF1554-105G-1-14-7-168,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-6""",12.2682,29.98548
simple,SERF1554-105G-1-14-7-172,SERF1554-105G-1-14-7-172,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-7""",12.5603,30.69942
simple,SERF1554-105G-1-14-7-176,SERF1554-105G-1-14-7-176,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-8""",12.8524,31.41336
simple,SERF1554-105G-1-14-7-180,SERF1554-105G-1-14-7-180,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-9""",13.1445,32.1273
simple,SERF1554-105G-1-14-7-184,SERF1554-105G-1-14-7-184,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-10""",13.4366,32.84124
simple,SERF1554-105G-1-14-7-188,SERF1554-105G-1-14-7-188,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 3'-11""",13.7287,33.55518
simple,SERF1554-105G-1-14-7-192,SERF1554-105G-1-14-7-192,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'",14.0208,34.26912
simple,SERF1554-105G-1-14-7-196,SERF1554-105G-1-14-7-196,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-1""",14.3129,34.98306
simple,SERF1554-105G-1-14-7-200,SERF1554-105G-1-14-7-200,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-2""",14.605,35.697
simple,SERF1554-105G-1-14-7-204,SERF1554-105G-1-14-7-204,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-3""",14.8971,36.41094
simple,SERF1554-105G-1-14-7-208,SERF1554-105G-1-14-7-208,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-4""",15.1892,37.12488
simple,SERF1554-105G-1-14-7-212,SERF1554-105G-1-14-7-212,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-5""",15.4813,37.83882
simple,SERF1554-105G-1-14-7-216,SERF1554-105G-1-14-7-216,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-6""",15.7734,38.55276
simple,SERF1554-105G-1-14-7-220,SERF1554-105G-1-14-7-220,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-7""",16.0655,39.2667
simple,SERF1554-105G-1-14-7-224,SERF1554-105G-1-14-7-224,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-8""",16.3576,39.98064
simple,SERF1554-105G-1-14-7-228,SERF1554-105G-1-14-7-228,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-9""",16.6497,40.69458
simple,SERF1554-105G-1-14-7-232,SERF1554-105G-1-14-7-232,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-10""",16.9418,41.40852
simple,SERF1554-105G-1-14-7-236,SERF1554-105G-1-14-7-236,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 4'-11""",17.2339,42.12246
simple,SERF1554-105G-1-14-7-240,SERF1554-105G-1-14-7-240,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'",17.526,42.8364
simple,SERF1554-105G-1-14-7-244,SERF1554-105G-1-14-7-244,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-1""",17.8181,43.55034
simple,SERF1554-105G-1-14-7-248,SERF1554-105G-1-14-7-248,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-2""",18.1102,44.26428
simple,SERF1554-105G-1-14-7-252,SERF1554-105G-1-14-7-252,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-3""",18.4023,44.97822
simple,SERF1554-105G-1-14-7-256,SERF1554-105G-1-14-7-256,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-4""",18.6944,45.69216
simple,SERF1554-105G-1-14-7-260,SERF1554-105G-1-14-7-260,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-5""",18.9865,46.4061
simple,SERF1554-105G-1-14-7-264,SERF1554-105G-1-14-7-264,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-6""",19.2786,47.12004
simple,SERF1554-105G-1-14-7-268,SERF1554-105G-1-14-7-268,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-7""",19.5707,47.83398
simple,SERF1554-105G-1-14-7-272,SERF1554-105G-1-14-7-272,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-8""",19.8628,48.54792
simple,SERF1554-105G-1-14-7-276,SERF1554-105G-1-14-7-276,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-9""",20.1549,49.26186
simple,SERF1554-105G-1-14-7-280,SERF1554-105G-1-14-7-280,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-10""",20.447,49.9758
simple,SERF1554-105G-1-14-7-284,SERF1554-105G-1-14-7-284,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 5'-11""",20.7391,50.68974
simple,SERF1554-105G-1-14-7-288,SERF1554-105G-1-14-7-288,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'",21.0312,51.40368
simple,SERF1554-105G-1-14-7-292,SERF1554-105G-1-14-7-292,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-1""",21.3233,52.11762
simple,SERF1554-105G-1-14-7-296,SERF1554-105G-1-14-7-296,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-2""",21.6154,52.83156
simple,SERF1554-105G-1-14-7-300,SERF1554-105G-1-14-7-300,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-3""",21.9075,53.5455
simple,SERF1554-105G-1-14-7-304,SERF1554-105G-1-14-7-304,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-4""",22.1996,54.25944
simple,SERF1554-105G-1-14-7-308,SERF1554-105G-1-14-7-308,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-5""",22.4917,54.97338
simple,SERF1554-105G-1-14-7-312,SERF1554-105G-1-14-7-312,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-6""",22.7838,55.68732
simple,SERF1554-105G-1-14-7-316,SERF1554-105G-1-14-7-316,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-7""",23.0759,56.40126
simple,SERF1554-105G-1-14-7-320,SERF1554-105G-1-14-7-320,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-8""",23.368,57.1152
simple,SERF1554-105G-1-14-7-324,SERF1554-105G-1-14-7-324,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-9""",23.6601,57.82914
simple,SERF1554-105G-1-14-7-328,SERF1554-105G-1-14-7-328,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-10""",23.9522,58.54308
simple,SERF1554-105G-1-14-7-332,SERF1554-105G-1-14-7-332,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 6'-11""",24.2443,59.25702
simple,SERF1554-105G-1-14-7-336,SERF1554-105G-1-14-7-336,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'",24.5364,59.97096
simple,SERF1554-105G-1-14-7-340,SERF1554-105G-1-14-7-340,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-1""",24.8285,60.6849
simple,SERF1554-105G-1-14-7-344,SERF1554-105G-1-14-7-344,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-2""",25.1206,61.39884
simple,SERF1554-105G-1-14-7-348,SERF1554-105G-1-14-7-348,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-3""",25.4127,62.11278
simple,SERF1554-105G-1-14-7-352,SERF1554-105G-1-14-7-352,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-4""",25.7048,62.82672
simple,SERF1554-105G-1-14-7-356,SERF1554-105G-1-14-7-356,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-5""",25.9969,63.54066
simple,SERF1554-105G-1-14-7-360,SERF1554-105G-1-14-7-360,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-6""",26.289,64.2546
simple,SERF1554-105G-1-14-7-364,SERF1554-105G-1-14-7-364,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-7""",26.5811,64.96854
simple,SERF1554-105G-1-14-7-368,SERF1554-105G-1-14-7-368,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-8""",26.8732,65.68248
simple,SERF1554-105G-1-14-7-372,SERF1554-105G-1-14-7-372,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-9""",27.1653,66.39642
simple,SERF1554-105G-1-14-7-376,SERF1554-105G-1-14-7-376,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-10""",27.4574,67.11036
simple,SERF1554-105G-1-14-7-380,SERF1554-105G-1-14-7-380,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 7'-11""",27.7495,67.8243
simple,SERF1554-105G-1-14-7-384,SERF1554-105G-1-14-7-384,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'",28.0416,68.53824
simple,SERF1554-105G-1-14-7-388,SERF1554-105G-1-14-7-388,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-1""",28.3337,69.25218
simple,SERF1554-105G-1-14-7-392,SERF1554-105G-1-14-7-392,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-2""",28.6258,69.96612
simple,SERF1554-105G-1-14-7-396,SERF1554-105G-1-14-7-396,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-3""",28.9179,70.68006
simple,SERF1554-105G-1-14-7-400,SERF1554-105G-1-14-7-400,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-4""",29.21,71.394
simple,SERF1554-105G-1-14-7-404,SERF1554-105G-1-14-7-404,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-5""",29.5021,72.10794
simple,SERF1554-105G-1-14-7-408,SERF1554-105G-1-14-7-408,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-6""",29.7942,72.82188
simple,SERF1554-105G-1-14-7-412,SERF1554-105G-1-14-7-412,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-7""",30.0863,73.53582
simple,SERF1554-105G-1-14-7-416,SERF1554-105G-1-14-7-416,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-8""",30.3784,74.24976
simple,SERF1554-105G-1-14-7-420,SERF1554-105G-1-14-7-420,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-9""",30.6705,74.9637
simple,SERF1554-105G-1-14-7-424,SERF1554-105G-1-14-7-424,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-10""",30.9626,75.67764
simple,SERF1554-105G-1-14-7-428,SERF1554-105G-1-14-7-428,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 8'-11""",31.2547,76.39158
simple,SERF1554-105G-1-14-7-432,SERF1554-105G-1-14-7-432,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'",31.5468,77.10552
simple,SERF1554-105G-1-14-7-436,SERF1554-105G-1-14-7-436,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-1""",31.8389,77.81946
simple,SERF1554-105G-1-14-7-440,SERF1554-105G-1-14-7-440,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-2""",32.131,78.5334
simple,SERF1554-105G-1-14-7-444,SERF1554-105G-1-14-7-444,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-3""",32.4231,79.24734
simple,SERF1554-105G-1-14-7-448,SERF1554-105G-1-14-7-448,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-4""",32.7152,79.96128
simple,SERF1554-105G-1-14-7-452,SERF1554-105G-1-14-7-452,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-5""",33.0073,80.67522
simple,SERF1554-105G-1-14-7-456,SERF1554-105G-1-14-7-456,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-6""",33.2994,81.38916
simple,SERF1554-105G-1-14-7-460,SERF1554-105G-1-14-7-460,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-7""",33.5915,82.1031
simple,SERF1554-105G-1-14-7-464,SERF1554-105G-1-14-7-464,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-8""",33.8836,82.81704
simple,SERF1554-105G-1-14-7-468,SERF1554-105G-1-14-7-468,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-9""",34.1757,83.53098
simple,SERF1554-105G-1-14-7-472,SERF1554-105G-1-14-7-472,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-10""",34.4678,84.24492
simple,SERF1554-105G-1-14-7-476,SERF1554-105G-1-14-7-476,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 9'-11""",34.7599,84.95886
simple,SERF1554-105G-1-14-7-480,SERF1554-105G-1-14-7-480,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'",35.052,85.6728
simple,SERF1554-105G-1-14-7-484,SERF1554-105G-1-14-7-484,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-1""",35.3441,86.38674
simple,SERF1554-105G-1-14-7-488,SERF1554-105G-1-14-7-488,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-2""",35.6362,87.10068
simple,SERF1554-105G-1-14-7-492,SERF1554-105G-1-14-7-492,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-3""",35.9283,87.81462
simple,SERF1554-105G-1-14-7-496,SERF1554-105G-1-14-7-496,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-4""",36.2204,88.52856
simple,SERF1554-105G-1-14-7-500,SERF1554-105G-1-14-7-500,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-5""",36.5125,89.2425
simple,SERF1554-105G-1-14-7-504,SERF1554-105G-1-14-7-504,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-6""",36.8046,89.95644
simple,SERF1554-105G-1-14-7-508,SERF1554-105G-1-14-7-508,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-7""",37.0967,90.67038
simple,SERF1554-105G-1-14-7-512,SERF1554-105G-1-14-7-512,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-8""",37.3888,91.38432
simple,SERF1554-105G-1-14-7-516,SERF1554-105G-1-14-7-516,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-9""",37.6809,92.09826
simple,SERF1554-105G-1-14-7-520,SERF1554-105G-1-14-7-520,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-10""",37.973,92.8122
simple,SERF1554-105G-1-14-7-524,SERF1554-105G-1-14-7-524,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Galvanized Single End Rod - 1-1/4""-7 x 10'-11""",38.2651,93.52614
